Grade,Review,type
3,며칠 작동시켜봤는데 외부 미세먼지 공기지수 엄청 깨끗할때 환기후 바로 가동해도 수치가 3~4백까지 치솟고 문 닫은후 계속 가동을해도 지수가 낮아지질않네요..그러다 어쩔땐 10까지 떨어졌다가 다시 치솟고..게다가 다른분 상품평에도 있듯 가습기를 틀어놓으면 오염수치가 올라갑니다..가습기도 아닌데말이죠..이렇다보니 정화가 되는게 맞는지 믿음이 안가네요..,samsung
3,2021년 국내생산 제품인 것으로 알고샀는데...중국산에다 2019년 제조된 것이왔어요. 3년이 다 되어가는 가전 제품을 산것은 처음이라 마음에 안듭니다앞으로 살 분들을 위해서 제품 사양을 확실하게 표시하고 판매해 주시길 바랍니다.모든 가전제품을 삼성으로 쓰고 있는데좀 실망스럽습니다. 효과도 미미하지만 반품이번거로워서 그냥 쓰기로 합니다.,samsung
3,테스트를 할려고 담배를 하나 피웠는데 소리가 장난이 아닙니다. 혹시라도 집에서 담배피우려고는 구매하지 마세요. 소리때문에 잠을 못잡니다.ㅋㅋ 담배냄새 정화하는데 걸리는 시간도 삼십분이상 소요되네요.진짜로 테스트할려고 담배피워읍니다^^,samsung
3,구매한건19년1월제조ㅡ오늘 받은건19년4월제조ㅡ박스도 넘 지저분 안에 뭔가 검은게 묻어있는데 지워지지도 않고 재고정리하셨네요ㅡ반품된거 보내신건 아니죠ㅡ찝찝한게 기분은 않좋네요ㅡ구매시 참고하세요ㅡ요즘 가전이 일년전것도 있네요ㅡ박스. 넘커서 번거러워 그냥 쓰지만 ㅡ쩝,samsung
3,"구매하고 몇시간 뒤 세일기간이라 금액차가 커서 취소후 다시 구매했어요.이미 배송시작되어, 두개가 동시에 배달되고, 바로 그 자리에서 반품비내고 반품시켰어요.21일 반품완료되었는데, 환불은 계속 늦어져서(보통 늦어도 5일이내 이루어지던데), 어제 고객센터 전화하니, 오늘 27일에야 환불처리되네요. 처리가 너무 미흡합니다.",samsung
3,좋아요 부모님 만족하시네요,samsung
3,"소음과 바람이 너무 심해서
춥다고 하세요.",samsung
3,조금만 열려도 동작이 멈춰요,samsung
3,설치하고나니 박스에 제조년월이 19년4월이네요 1년전꺼 이건 너무하지않나요? 가격 엄청올려놓고 재고처리하려고 할인티켓주고 가격이 싸게산것도아니던데 정말 이런식이면 곤란하죠,samsung
3,늦었지만 배송은 잘 받았어요. 19년 제조된 상품이지만기능은 떨어지지 않아요.받아보신 어머니도 사용하기 편리하다고 하시네요.잘 사용하겠습니다.,samsung
3,작년에 같은거 산건데 제조일자가 더 오래된거 주시고 바퀴도 부드럽지가 않습니다.,samsung
3,오자마자 트니 소리가 이상해서 삼성 as 부름 팬에? 하자가 있어서 교환 받음 ㅠㅠ그거 외엔 기본 작동할때 소리가 큼 바람 소리가~ 그래도 효과는 좋아서 강아지 냄새가 덜 나서 좋음,samsung
3,공기가 오염되어 돌아갈때 소음이 심하고 보통때는 괜찮아요 다만 작동할때 냉기가 나오면서 에어컨을 틀어놓은듯 추워져요 ㅠㅠ,samsung
3,인지하고 구입하세요거기에 오존문제로 재고털이 한건데새상품이 당시 28000차이였는데 가격은 얘도 싼게아닌셈이죠,samsung
3,"소음이 너무 심해요.
정말 샤오미 보다 심하네요...
가장 약하게 써야할 듯...",samsung
3,구매하고 나서 가격이 더 떨어졌지만 좋아요,samsung
3,싸게 잘 산거 같아요,samsung
3,배송이 매우 빠름니다 만족합니다,samsung
3,단순.끄고 키는 스케쥴 작동만 가능햐ㅐ서.좀 아쉽네요. ㅜㅜㅜㅜ,samsung
3,커서 좋긴 한데 자동센서가 좀 이상한거 같은데확실하지가 않아서 불량인지 아닌지먼지가 많아지는 상황인데도 강으로 돌아가지 않고 수치도 움직이지 않고 그렇네요며칠더 써볼게요,samsung
3,공기청정기 바람 나오는 출구쪽이개방형이군요 (닫힘없음)사용 안할땐 먼지 유입 걱정이네요 출구가상단부라 많은 먼지 발생 예상가장 큰 단점입니다그외 만족해요,samsung
3,제조일 19년4월.. 단종 재고처리 같아보이네요 동일모델 에어컨 사은품 끼워주고 있구요,samsung
3,"너어무커서놀랫습니다..
작동은잘되는듯해여
하지만!스마트배송좀지키세여!",samsung
3,청정기가 작동 해보니까요소음다소 있습니다.저갖제품이라서 그런지 요,samsung
3,바로 잘 받았는데 아직 풀지 못했어요. 며칠 있다가 풀어보려고요.,samsung
3,생각보다 작네요. 나중에 하나 더 구매해야겠습니다. 주소 잘못 적어서 5분안에 들어갔는데 바로 넘어가 주소변경이 안되서 힘들었습니다. 스마일배송은 주소변경도 안되고 잘 보고 해야할듯하네요.,samsung
3,배송도 빠르고 처음엔 소리가 너무 크길래보니 줄일수 있네요,samsung
3,좋은데 문을 열어놔도 미세먼지 수치가 변화가 없네요ㅠㅠ,samsung
3,그저 그렇네요. 성능도 보통인듯 하구요,samsung
3,생각보다 는 그냥저냥 그런거 같습니다,samsung
3,그냥 그러네요 안방용으로 너무 커요,samsung
3,써보니 나름대로 조금은 쓸만합니다,samsung
3,제품이좋고싸고잘구매해습니다,samsung
3,평범한 공기청정기 소음 잇음,samsung
3,잘받아습니다 .수고하세요,samsung
4,예상보다 일찍 배송받아서 좋았습니다. 타브랜드 구매하려던 참에 삼성제품으로 구매했어요 디자인은 그리 맘에 들지 않지만 브랜드가 주는 신뢰를 무시할 수 없네요as도 생각하지 않을 수 없고.. 때마침 할인도 해줘서이 제품으로 결정했지요생각보다 사이즈가 커서 좋아요. 바퀴가 달려 있어서 이동이 용이하고 34평 거실에 두었는데 뭐 무난하게 사용할 수 있을 것 같습니다 아랫집인지 윗집인지 옆집인지 출처를 알 수 없는 담배냄새 때문에 죽을 것 같아서 구매했어요 누군지 모르겠지만 남에게 피해주지 말고 속히 폐암에 걸려서 가능한 오랫동안 괴롭게 투병하면서 돌아가시길 매일 기도합니다(덧붙여 며칠 사용해보니 요리할때는 꺼 두어야 할 듯 합니다. 미친듯이 돌아갑니다. 아무것도 하지 않을 때는 보통 5를 유지하고 있는데 요리할 때 150을 넘더라구요. 필터에 냄새가 밸 수도 있다고 하니 가급적이면 꺼 두는게 좋겠어요),samsung
4,"거실에서 사용 중인데 집 주변으로 새로 들어서는
아파트 공사중이라 미세먼지 뿐만 아니라 공사중
유해물질도 청정이 될까싶어 구매하게 되었어요
공기가 정화 되는게 눈으로 보이는 것이 아니지만
확실히 미세먼지 심한날이나 창문을 열어 놓고 있으면
빨간불이 들어오며 강력하게 공청이 작동중이라
깨끗해 지나보다하고 믿으며 생활하네요
공기가 좋지 않을 때 작동 시 소음이 어느정도 있고
바람세기도 강하네요",samsung
4,"저희 집이 먼지가 엄청나게 많은편이어서 엣모스피어 하나로는 도저히 안되고 좀 너무 비싸지 않은걸 찾다가 지금 제품을 구매학게 되었습니다. 센서1.0 도 탑제되어서 많은 기대를 하였으나 먼지의 대한 센서는 기대에 만족은 덜하나....냄새,가스에 의한 센서 변화는 아주 만족합니다 또 하나 만족스러운 점은 스마트띵이 연동 되어서 핸드폰 앱으로 조작이 잘되고 전체적으로 70%정도 만족합니다 크기가 좀 있으니 사이즈 잘 확인하시고 구매하세요",samsung
4,이사를 와서 기존 쓰던 거보다평수가 큰걸로 하나 더 구매했어요기능이 업그레이드돼서 현재 공기상태를 단계별로색깔로 볼 수 있어서 좋아요삼성 smart things 앱으로 연동해서집밖에서도 조정 가능해서 편하네요소음은 약간 있지만 크지 않아서 불편하지 않아요,samsung
4,저는 이 제품을 2년 전에 48만원인가 주고 샀었는데 친정엄마 사주려고 보니 세일도 하고 할인쿠폰도 많이 줘서 거의 2/3 가격에 샀어요 필터 갈아끼우는 것도 쉽고 작동도 편리하고 바퀴가 달려서 다른 방으로 이동하기도 좋고 만족하면서 쓰고 있는데 엄마도 계속 필요없다고 하시더니 해드리니 좋아하셨어요,samsung
4,심성블루스카이3000 대를 사용해보구 거실에서는 용량이 좀 부족해서 이제품을 구입하게 되었습니다.필터1개 사은품 같이 왔고요.삼성에서 직배송해주네요.설치는 간단하니까 직접했습니다.기능은 3000시리즈와 거의 똑같구요.필터세이버가 장착되어있어 초미세먼지 집진에 도움이 될듯ㅇ합니다.와이파이 연결은집에 공유기가 5G여서 안되는군요.설명찾아보니 2.4G에서나 된다구 합니다.다 뜯어서 장착했으니 반품도 못하겠고제품설명을 자세히 해주는게 좋을듯 합니다.와이파이 되는만큼 가격도 비싼건데 아쉽네요,samsung
4,필터세이버가 말이 많긴 했지만 가격이 워낙 저렴하기에 나중에 문제가 생기면 빼서 쓰면 되니까 이건 전혀 문제되지가 않네요. 2020년제품은 필터세이버 기능이 빠졌네요.그리고 바람이 한쪽만 나온단 말이 많은데 상단부는 거의 오른쪽만 나오는게 맞고 좌우측은 바람세기는 비슷하나 왼쪽은 좁게 오른쪽은 넓게 나오네요. 소음은 주관적이지만 강 또는 약으로 틀었을때 조금 시끄러운 편이긴 하네요 그래도 엄청 신경쓰일 정도는 아니예요,samsung
4,"생각보다크네요..자동으로해놨는데소음이크네요취침으로하면조용하구요.
소음빼고는괜찮네요.
구매하구하루만에가격이확내려갔네요ㅠㅠ
반품하구다시구매할수도없구..ㅠ
하루만더있다살걸그랬네요.ㅠ
349000원에구매했는데299000원으로가격이확내려갔네요.ㅠ",samsung
4,집밖 미세먼지나 아파트 저층에서 살아서 실외 공기오염등으로 급하게 샀는뎅 미세먼지 센서가 자동가동되고 공기정화를 해줘서 좋네요~~추천합니다 단 먼지필터는 6개월에서 1년사이에 교체해줘야 한다고 나중에 알았네요 비용 부담도 되니 구매의사가 있는분은 참고하시길 바랍니다~~,samsung
4,"다른 사이트보다 가격이 조금 더 비싸긴 하지만 삼성. 공식인증점이라서 구매했네요
배송은 늦을거라 연락을 받아서 느긋하게 기다렸습니다 . 설치는 해주시지 않아서 혼자서 박스 포장 풀고
비닐 벗기고 작동해 보았는데 그리 어렵진 않았어요
미세먼지가 심하거나 할때는 바람소리가 커지는데 잘
작동이 된다는 거겠죠",samsung
4,"제품은 맘에 듭니다
일요일 밤에 구매했더니 떡하니 월요일 아침에 할로윈 쿠폰을 줘서 4만원이나 가격이 내려갔더군요
그래서 물건 받기도 전에 반품 한다고 수취거부하고
반품택배비만 5000원 물고 다시 구매했네요
근데 반품물건 도착했을텐데 왜 아직까지 환불안해주시나요?",samsung
4,필터교체도 쉽고 조용하고 좋습니다.제조년월은 20년1월 중국에서 생산된 제품입니다.배송은 아주 느리니(1월23일주문 2월5일받음)주문후 느긋하게 기다리시면 삼성 배송기사분이친절하게 갔다주시네요.참고하시라고 리뷰남깁니다.,samsung
4,요즘 중국발미세먼지때문에 아이에게 미안해서 제가2년전 비슷한모델 구입했는데 어머님께서 보시고선 좋다고 하시길래 안쓰러워서 어머님께 선물해드렸어요 너무 좋아하시길래 마음이 뭉클하고 어머님사랑에 비해 작은선물이지만 어머님 좋아하시는 모습이 소녀같았습니다 어머님 그모습그대로 오래사세요 라며 그리구 ♡사랑합니다 ♡,samsung
4,할인해서 저렴하게 샀어요전에 것보다 소음이 크지 않아서 좋네요바퀴가 달려서 움직이기 좋네요 이방저방으로 옮겨서도 사용합니다할인해서 저렴하게 샀어요전에 것보다 소음이 크지 않아서 좋네요바퀴가 달려서 움직이기 좋네요 이방저방으로 옮겨서도 사용합니다,samsung
4,"대체로 괜챦은 것 같은데 한가지 아쉬운 것은
공기흡입구가 한쪽 방향으로만 되어 있어서
전체 공간의 공기를 정화하는데는 조금 부족한 것
같아요.자동으로 공기흡입구 방향을 수시로
바꾸어 주는 장치를 해주면 좋겠다는 생각이 듭니다.",samsung
4,"배송은 8일정도 걸린거같아요~
늦는다는 얘기는 있었으나 배송조회를 얼마나 했던지^^;
포기할 찰나에 배송연락 받았고 다음날 문앞에
놓고 가셨는데 따로 문자는 안주셨네요.
상자가 어마무시하네요ㅋㅋ아들이 왜이렇게 크냐며...
물건은 뭐 후기가 증명하듯 흠잡을곳이 없구요
삼성이라 믿고 씁니다!감사합니다!",samsung
4,몇일 사용해 보았는데 아직까지 수치변화가 크지는 않아서 맞는건지 잘 모르겠네요~창문을 열면 수치가 올라가는데 금방 수치가 20-40 대로 내려와요우리집 공기가 괜찮다는 것인지 ㅋㅋ좀 더 사용해보고 비염이랑 효과를 보았으면 좋겠네요,samsung
4,일요일 밤에 주문했는데 월요일아침에 떡하니 할로윈 쿠폰을 주네요 가격차이가 4만원이나 나서 도착도 하기전에 수취거부하고 반품배송비 5000원 물었네요다시 화요일 할로윈쿠폰사용해서 재구매했더니수요일에 삼성가전 중복쿠폰 주네요2만원이나 비싸게사고 반품배송비물고...쿠폰을 장난하는것도 아니고 이런식으로 주나요?지마켓 정말 짜증나납니다,samsung
4,주문일주일만에 도착했습니다 늦는다고 문자 한줄만 주시고 다음부터는 전화도 않받아서 고객센타에 문의해서 그나마 오늘도착(6/24) 했습니다 제품은 좋아요 디자인 성능좋습니다 추천 합니다 배송만 늦지 않았으면 별 5개 입니다,samsung
4,작동이 잘되요소음도 크지않고 좋습니다,samsung
4,배송이 좀 늦지만 가성비 높고 좋네요,samsung
4,쿠폰써서 저렴하게 구매해서 친구 선물해주었어요,samsung
4,사고싶던건데 저렴히 잘샀네요^^,samsung
